Title,Decisions,links
Are Europe-focused funds a good bet?,"{""Europe-focused funds"": ""neutral""}",https://m.economictimes.com/are-europe-focused-funds-a-good-bet/articleshow/29703481.cms
Staying active in flat European stock markets,"{""European stock markets"": ""neutral""}",https://www.reuters.com/article/investment-funds-active/investment-focus-staying-active-in-flat-european-stock-markets-idUKL6N0P74DC20140627
European stock markets flat as glum outlook weighs,"{""European stock markets"": ""neutral""}",https://finance.yahoo.com/news/european-stock-markets-flat-glum-082451457.html
European shares steady ahead of ECB decision,"{""European shares"": ""neutral"", ""ECB"": ""neutral""}",https://www.reuters.com/article/europe-stocks-idCNL4N2IQ1V5
European shares steady; all eyes on ECB,"{""European shares"": ""neutral"", ""ECB"": ""neutral""}",https://www.reuters.com/article/markets-europe-stocks-idUSL6N0OL1K920140604
Euronext names new head of post-trade business,"{""Euronext"": ""neutral""}",https://www.reuters.com/article/moves-euronext-idUSL5N0QR2NE20140821
Euro back around $1.37 as ECB meets again,"{""Euro"": ""neutral"", ""ECB"": ""neutral""}",https://www.reuters.com/article/us-markets-forex-idINKBN0F63KA20140701
Euro is not too strong: Luc Coene,"{""Euro"": ""neutral""}",https://www.reuters.com/article/uk-ecb-coene-idUKBRE89J09W20121021
Euro remains steady ahead of ECB policy meeting,"{""Euro"": ""neutral""}",https://www.ecb.europa.eu/press/key/date/2022/html/ecb.sp220829~b9fac50217.en.html
Eurex exchange says currently experiencing technical issues,"{""Eurex exchange"": ""neutral""}",https://www.eurex.com/ex-en/support/information-channels/service-status
Important support for EUR/USD lies at $1.3588/86,"{""EUR/USD"": ""neutral""}",https://m.economictimes.com/markets/forex/important-support-for-eur/usd-lies-at-1-3588/86/articleshow/36044211.cms
Ravi Ruia quits as Essar Energy chief,"{""Essar Energy"": ""neutral""}",https://indianexpress.com/news/ravi-ruia-steps-down-as-chairman-of-essar-energy/890419/
Rajeev Vasudeva appointed CEO of Egon Zehnder,"{""Egon Zehnder"": ""neutral""}",https://www.egonzehnder.com/press-release/rajeev-vasudeva-appointed-to-egon-zehnder-ceo-role-joins-chairman-damien-obrien-to-advance-firms-global-growth-agenda
Day Trading Guide by Edelweiss Securities,"{""Edelweiss Securities"": ""neutral""}",https://www.edelweiss.in/oyo/equity/top-market-and-stock-recommendations/equity
Day Trading Guide from Edelweiss Securities,"{""Edelweiss Securities"": ""neutral""}",https://www.edelweiss.in/insight/today-s-perspective-1/all-about-day-trading-efd018
DTC will not impact foreign investor fund inflows,"{""DTC"": ""neutral""}",https://m.economictimes.com/dtc-will-not-impact-foreign-investor-fund-inflows/articleshow/6056714.cms
DSP Blackrock moves Sebi for retirement fund,"{""DSP Blackrock"": ""neutral"", ""Sebi"": ""neutral""}",https://m.economictimes.com/dsp-blackrock-moves-sebi-for-retirement-fund/articleshow/45413012.cms
Dry fruit prices rule steady in tight movements,"{""Dry fruit"": ""neutral""}",https://m.economictimes.com/markets/commodities/dry-fruit-prices-rule-steady-in-tight-movements/articleshow/45034005.cms
"A look at the Dow 1,000-point milestones","{""Dow"": ""neutral""}",https://www.marketwatch.com/story/all-of-the-important-dow-milestones-in-one-chart-2019-07-12
How the dollar impacts you,"{""dollar"": ""neutral""}",https://www.theskimm.com/money/how-a-strong-dollar-impacts-you
Dollar moves narrowly in Asia trade,"{""Dollar"": ""neutral""}",https://www.geo.tv/latest/72922-dollar-moves-narrowly-in-asia-trade
Dollar steady in Asia ahead of Fed minutes,"{""Dollar"": ""neutral""}",https://sg.finance.yahoo.com/news/dollar-steady-asia-ahead-fed-063907708.html
"Dollar supported by ECB talk, Japan election speculation","{""Dollar"": ""neutral""}",https://www.reuters.com/article/us-markets-forex-idINKCN0J201D20141118
Pramod Bhasin to head DLF's rental business,"{""DLF"": ""neutral""}",https://m.economictimes.com/pramod-bhasin-to-head-dlfs-rental-business/articleshow/29517273.cms
Dhanlaxmi Bank board orders 3-year expenditure audit,"{""Dhanlaxmi Bank"": ""neutral""}",https://m.economictimes.com/markets/stocks/news/dhanlaxmi-bank-board-orders-3-year-expenditure-audit/articleshow/12420600.cms
Dhabriya Polywood lists on SME platform of BSE,"{""Dhabriya Polywood"": ""neutral"", ""BSE"": ""neutral""}",https://m.economictimes.com/markets/stocks/news/dhabriya-polywood-lists-on-sme-platform-of-bse/articleshow/44856436.cms
"Deutsche sets Sensex target at 24,000 by December","{""Deutsche"": ""neutral"", ""Sensex"": ""neutral""}",https://m.economictimes.com/markets/stocks/recos/deutsche-sets-sensex-target-at-24000-by-december/articleshow/31420035.cms
Cyclicals to wait for concrete fundamentals: Nitin Raheja,"{""Cyclicals"": ""neutral""}",https://m.economictimes.com/markets/stocks/recos/cyclicals-to-wait-for-concrete-fundamentals-nitin-raheja/articleshow/37309138.cms
Crude reserves filling to begin after March 2016,"{""Crude"": ""neutral""}",https://m.economictimes.com/markets/commodities/crude-reserves-filling-to-begin-after-march-2016/articleshow/50114732.cms
Crisil launches first inflation-linked government securities index,"{""Crisil"": ""neutral""}",https://m.economictimes.com/markets/stocks/news/crisil-launches-first-inflation-linked-government-securities-index/articleshow/42804043.cms
Commonfloor.com plans to launch IPO in 3-5 years,"{""Commonfloor.com"": ""neutral""}",https://m.economictimes.com/markets/stocks/news/commonfloor-com-plans-to-launch-ipo-in-3-5-years/articleshow/47811493.cms
Commodities futures now part of supply chain,"{""Commodities futures"": ""neutral""}",https://m.economictimes.com/markets/commodities/commodities-futures-now-part-of-supply-chain/articleshow/7567243.cms
Look beyond annual contracts in commodity buying',"{""commodity"": ""neutral""}",https://www.shearman.com/de-de/perspectives/2020/11/take-or-pay-in-commodity-supply-contracts-covid-19
Mixed trend prevailed in commodities market this week,"{""commodities"": ""neutral""}",https://m.economictimes.com/markets/commodities/mixed-trend-prevailed-in-commodities-market-this-week/articleshow/45833723.cms
Commexes extended trade hours hit a roadblock,"{""Commexes"": ""neutral""}",https://m.economictimes.com/markets/commodities/commexes-extended-trade-hours-hit-a-roadblock/articleshow/34706730.cms
Comfort Comtrade lists on BSE's SME platform,"{""Comfort Comtrade"": ""neutral""}",https://m.economictimes.com/comfort-comtrade-lists-on-bses-sme-platform/articleshow/16531385.cms
Colgate-Palmolive India appoints Prabha Parameswaran as MD,"{""Colgate-Palmolive India"": ""neutral""}",https://m.economictimes.com/colgate-palmolive-india-appoints-prabha-parameswaran-as-md/articleshow/11182118.cms
Coffee Day to list shares on Monday,"{""Coffee Day"": ""neutral""}",https://www.livemint.com/Money/PIZsNYVgfmF1GpgRBZMtQP/Coffee-Day-to-list-shares-on-Monday.html
Coffee Day IPO: Should you subscribe or avoid?,"{""Coffee Day"": ""neutral""}",https://m.economictimes.com/markets/stocks/news/coffee-day-ipo-should-you-subscribe-or-avoid/articleshow/49334515.cms
CNX IT holding the market: Ashwani Gujral,"{""CNX IT"": ""neutral""}",https://m.economictimes.com/markets/stocks/recos/cnx-it-holding-the-market-ashwani-gujral/articleshow/45965559.cms
CLSA picks top 12 investment themes for 2014,"{""CLSA"": ""neutral""}",https://m.economictimes.com/markets/stocks/news/clsa-picks-top-12-investment-themes-for-2014/articleshow/28552441.cms
Sameer Goel takes over as Cipla India head,"{""Cipla India"": ""neutral""}",https://www.biospectrumindia.com/news/73/5030/cipla-appoints-mr-sameer-goel-as-country-head-.html
Cipla to meet revised targets,"{""Cipla"": ""neutral""}",https://m.economictimes.com/markets/stocks/earnings/cipla-to-meet-revised-targets/articleshow/15302813.cms
Cipla appoints Adil Zainulbhai as an independent director,"{""Cipla"": ""neutral""}",https://economictimes.indiatimes.com/cipla-appoints-adil-zainulbhai-as-an-independent-director/articleshow/38989194.cms
Sameer Goel takes over as Cipla's India head,"{""Cipla"": ""neutral""}",https://www.livemint.com/Companies/ZhP06qCleswJGTmk0xKHVN/Cipla-appoints-Sameer-Goel-as-India-head.html
"Despite discount, CIL staff cool to IPO","{""CIL"": ""neutral""}",https://m.economictimes.com/markets/ipos/fpos/despite-discount-cil-staff-cool-to-ipo/articleshow/6778660.cms
Ajay Shriram takes over as new CII President,"{""CII"": ""neutral""}",https://m.economictimes.com/ajay-shriram-takes-over-as-new-cii-president/articleshow/32851143.cms
China yuan sees respite from recent bruising,"{""China yuan"": ""neutral""}",https://www.reuters.com/article/oil-exploration/update-1-rare-run-of-oil-finds-is-little-respite-for-price-hit-explorers-idUKL5N0YK3ML20150529
China yuan flat despite a two-month low midpoint,"{""China yuan"": ""neutral""}",https://www.brecorder.com/news/203388/chinas-yuan-flat-despite-a-two-month-low-midpoint
China yuan pinned steady by central bank guidance,"{""China yuan"": ""neutral""}",https://english.news.cn/20221011/e81fc9fc662b428eb1f49f8006f66a71/c.html
China stocks close mixed ahead of 'connector' launch,"{""China stocks"": ""neutral""}",https://www.reuters.com/article/markets-china-stocks-close-idUSB9N0S400120141114
China stock offers to resume next week: Companies,"{""China stock"": ""neutral""}",https://news.yahoo.com/china-stock-offers-resume-next-week-companies-173956631--finance.html
China Overseas Land braves market with euro bonds,"{""China Overseas Land"": ""neutral""}",https://www.reuters.com/article/china-overseas-debt-bonds-idINL3N0ZN1C120150707
China markets calm in thin trade,"{""China markets"": ""neutral""}",https://www.bnnbloomberg.ca/china-s-stock-volatility-contrasts-with-calm-in-bond-markets-1.1578070
Cerebra snaps winning streak as traders corner co,"{""Cerebra"": ""neutral""}",https://m.economictimes.com/markets/stocks/news/cerebra-snaps-winning-streak-as-traders-corner-co/articleshow/5422793.cms
Central Depository Services plans Rs 400 crore IPO,"{""Central Depository Services"": ""neutral""}",https://m.economictimes.com/markets/ipos/fpos/central-depository-services-plans-rs-400-crore-ipo/articleshow/45802413.cms
Care reports flat net in Q3,"{""Care"": ""neutral""}",https://m.economictimes.com/markets/stocks/earnings/care-reports-flat-net-in-q3/articleshow/29106821.cms
Carborundum Universal posts Rs 49 cr Q4 profit,"{""Carborundum Universal"": ""neutral""}",https://www.thehindubusinessline.com/companies/carborundum-universal-q4-net-rises-52-at-rs-49-cr/article64264520.ece
Caldwell looks to raise stake in BSE,"{""Caldwell"": ""neutral"", ""BSE"": ""neutral""}",https://www.business-standard.com/article/markets/kaiser-caldwell-acquire-stake-in-bse-110053100015_1.html
BSNL IPO may happen next fiscal: Disinvestment Secretary,"{""BSNL"": ""neutral""}",https://www.business-standard.com/article/companies/-bsnl-ipo-may-happen-next-fiscal-110011800167_1.html
Muhurat trading at BSE and NSE on Diwali,"{""BSE"": ""neutral"", ""NSE"": ""neutral""}",https://www.outlookindia.com/business/the-significance-and-trends-of-muhurat-trading-at-bse-nse-on-diwali-news-232208
BSE Sensex rangebound; Nifty holds 7600 levels,"{""BSE Sensex"": ""neutral"", ""Nifty"": ""neutral""}",https://m.economictimes.com/bse-sensex-rangebound-nifty-holds-7600-levels/articleshow/38592799.cms
BSE revises circuit limit for 405 stocks,"{""BSE"": ""neutral""}",https://www.business-standard.com/article/markets/bse-revises-circuit-limit-for-405-stocks-114010700590_1.html
BSE increases lot-size of foreign index derivatives contracts,"{""BSE"": ""neutral""}",https://m.economictimes.com/markets/stocks/news/bse-increases-lot-size-of-foreign-index-derivatives-contracts/articleshow/48729883.cms
"BSE plans international exchange in Gujarat, commodity bourse","{""BSE"": ""neutral""}",https://m.economictimes.com/markets/stocks/news/bse-plans-international-exchange-in-gujarat-commodity-bourse/articleshow/45951259.cms
BSE to begin charging for currency derivatives trade,"{""BSE"": ""neutral""}",https://www.ndtv.com/business/bse-to-begin-charging-for-currency-derivatives-trade-641257
BSE to introduce new group 'W' from Friday,"{""BSE"": ""neutral""}",https://www.hindustantimes.com/business/bse-to-introduce-new-w-group-from-friday-for-company-warrants/story-GRtRZLqZBXuBSJtiCsrKII.html
BSE tweaks minimum base capital rules for brokers,"{""BSE"": ""neutral""}",https://m.economictimes.com/markets/stocks/news/bse-tweaks-minimum-base-capital-rules-for-brokers/articleshow/43808285.cms
BS Transcomm debuts at Rs 257/share on NSE,"{""BS Transcomm"": ""neutral""}",https://m.economictimes.com/markets/stocks/news/bs-transcomm-debuts-at-rs-257/share-on-nse/articleshow/6819853.cms
BS Transcomm IPO looks costlier than peers:Nirmal Bang,"{""BS Transcomm"": ""neutral""}",https://m.economictimes.com/markets/ipos/fpos/bs-transcomm-ipo-looks-costlier-than-peersnirmal-bang/articleshow/6699930.cms
Vinita Bali steps down as Britannia Managing Director,"{""Britannia"": ""neutral""}",https://economictimes.indiatimes.com/vinita-bali-steps-down-as-britannia-managing-director/articleshow/32676357.cms
Record open interest points to Brent price support,"{""Brent"": ""neutral""}",https://www.reuters.com/article/brent-futures-idUSL4N0V622L20150127
Bonds now move in tandem with stocks,"{""Bonds"": ""neutral""}",https://m.economictimes.com/markets/bonds/bonds-now-move-in-tandem-with-stocks/articleshow/47607951.cms
Bonds little changed; treasury bills auction in focus,"{""Bonds"": ""neutral""}",https://www.reuters.com/article/idINL4N0OZ13D20140618
Bond yields steady ahead of buyback results,"{""Bond"": ""neutral""}",https://m.economictimes.com/markets/bonds/bonds-steady-buyback-results-eyed/articleshow/4914005.cms
Bond yields steady; treasury bill outcome watched,"{""Bond"": ""neutral""}",https://www.thebalancemoney.com/treasury-yields-3305741
Bond yields little changed; buyback news to support,"{""Bond"": ""neutral""}",https://www.reuters.com/markets/us/us-treasury-asks-major-banks-if-it-should-buy-back-us-government-bonds-2022-10-14/
Fruitful talks held with Bharti on mobile industry,"{""Bharti"": ""neutral""}",https://www.fmprc.gov.cn/mfa_eng/xwfw_665399/s2510_665401/2511_665403/202208/t20220811_10741637.html
BGR Energy can test 370 levels: Mitesh Thacker,"{""BGR Energy"": ""neutral""}",https://economictimes.indiatimes.com/markets/stocks/recos/bgr-energy-can-test-370-levels-mitesh-thacker/articleshow/12354683.cms
Several Belgian companies tie up with domestic companies,"{""Belgian companies"": ""neutral"", ""domestic companies"": ""neutral""}",https://m.economictimes.com/several-belgian-companies-tie-up-with-domestic-companies/articleshow/26428609.cms
"Barclays appoints heads of equities for India, Korea","{""Barclays"": ""neutral""}",https://www.theasset.com/article/26669/barclays-appoints-heads-of-equities-for-india-and-korea
Analysts' recommendations on banking stocks,"{""banking stocks"": ""neutral""}",https://money.usnews.com/investing/stock-market-news/slideshows/best-bank-stocks-to-buy-this-year
Too early to buy banking stocks: Deepak Mohoni,"{""banking stocks"": ""neutral""}",https://m.economictimes.com/markets/stocks/recos/too-early-to-buy-banking-stocks-deepak-mohoni/articleshow/8150244.cms
Bank Nifty may consolidate: Mitesh Thacker,"{""Bank Nifty"": ""neutral""}",https://economictimes.indiatimes.com/markets/stocks/recos/bank-nifty-may-consolidate-mitesh-thacker/articleshow/29160630.cms
